OrderDate,RequiredDate,ShippedDate,OrderFreight,OrderShipName,OrderShipAddress,OrderShipCity,OrderShipRegion,OrderShipPostalCode,OrderShipCountry,OrderUnitPrice,OrderQuantity,OrderDiscount,shippercompanyname,ShipperPhone,ProductName,QuantityPerUnitOfProduct,UnitPriceOfProduct,UnitsInStockOfProduct,UnitsOnOrderOfProduct,ProductReorderLevel,DiscontinuedProduct,SupplierCompanyName,SupplierContactName,SupplierContactTitle,SupplierAddress,SupplierCity,SupplierRegion,supplierpostalcode,SupplierCountry,SupplierPhone,SupplierPhone2,SupplierHomePage,CategoryName,CategoryDescription,CategoryPicture
1997-06-19,1997-07-17,1997-06-20,84.84,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,32.8,25,0,Federal Shipping,(503) 555-9931,Perth Pasties,48 pieces,32.8,0,0,0,1,"G'day, Mate",Wendy Mackenzie,Sales Representative,170 Prince Edward Parade Hunter's Hill,Sydney,NSW,2042,Australia,(02) 555-5914,(02) 555-4873,G'day Mate (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/gdaymate.htm#,Meat/Poultry,Prepared meats,""
1997-06-19,1997-07-17,1997-06-30,37.6,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,2.5,14,0,United Package,(503) 555-3199,Geitost,500 g,2.5,112,0,20,0,Norske Meierier,Beate Vileid,Marketing Manager,Hatlevegen 5,Sandvika,,1320,Norway,(0)2-953010,,,Dairy Products,Cheeses,""
1997-06-19,1997-07-17,1997-06-30,37.6,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,18.4,2,0,United Package,(503) 555-3199,Boston Crab Meat,24 - 4 oz tins,18.4,123,0,30,0,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent,Order Processing Dept. 2100 Paul Revere Blvd.,Boston,MA,02134,USA,(617) 555-3267,(617) 555-3389,,Seafood,Seaweed and fish,""
1997-06-19,1997-07-17,1997-06-30,37.6,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,49.3,10,0,United Package,(503) 555-3199,Tarte au sucre,48 pies,49.3,17,0,0,0,Forêts d'érables,Chantal Goulet,Accounting Manager,148 rue Chasseur,Ste-Hyacinthe,Québec,J2S 7S8,Canada,(514) 555-2955,(514) 555-2921,,Confections,"Desserts, candies, and sweet breads",""
1997-06-19,1997-07-17,1997-06-30,37.6,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,33.25,6,0,United Package,(503) 555-3199,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,22,80,30,0,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,Grains/Cereals,"Breads, crackers, pasta, and cereal",""
1997-06-20,1997-07-04,1997-06-30,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,55,12,0,Speedy Express,(503) 555-9831,Raclette Courdavault,5 kg pkg.,55,79,0,0,0,Gai pâturage,Eliane Noz,Sales Representative,"Bat. B 3, rue des Alpes",Annecy,,74000,France,38.76.98.06,38.76.98.58,,Dairy Products,Cheeses,""
1997-06-20,1997-07-04,1997-06-30,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,43.9,6,0,Speedy Express,(503) 555-9831,Vegie-spread,15 - 625 g jars,43.9,24,0,5,0,"Pavlova, Ltd.",Ian Devling,Marketing Manager,74 Rose St. Moonie Ponds,Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1997-06-20,1997-07-04,1997-06-30,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,34.8,30,0,Speedy Express,(503) 555-9831,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,14,0,0,0,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative,"Viale Dante, 75",Ravenna,,48100,Italy,(0544) 60323,(0544) 60603,#FORMAGGI.HTM#,Dairy Products,Cheeses,""
1997-06-20,1997-07-04,1997-06-30,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,18,10,0,Speedy Express,(503) 555-9831,Lakkalikööri,500 ml,18,57,0,20,0,Karkki Oy,Anne Heikkonen,Product Manager,Valtakatu 12,Lappeenranta,,53120,Finland,(953) 10956,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1997-06-23,1997-07-07,1997-06-30,18.56,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,18,10,0,Federal Shipping,(503) 555-9931,Chai,10 boxes x 30 bags,18,39,0,10,1,"Specialty Biscuits, Ltd.",Peter Wilson,Sales Representative,29 King's Way,Manchester,,M14 GSD,UK,(161) 555-4448,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1997-06-23,1997-07-07,1997-06-30,18.56,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,12.5,20,0,Federal Shipping,(503) 555-9931,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,70,20,0,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative,"Viale Dante, 75",Ravenna,,48100,Italy,(0544) 60323,(0544) 60603,#FORMAGGI.HTM#,Dairy Products,Cheeses,""
1997-06-23,1997-07-07,1997-06-30,18.56,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,19.45,21,0,Federal Shipping,(503) 555-9931,Gula Malacca,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,"471 Serangoon Loop, Suite #402",Singapore,,0512,Singapore,555-8787,,,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1997-06-23,1997-08-04,1997-06-30,25.41,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,18,10,0,United Package,(503) 555-3199,Chartreuse verte,750 cc per bottle,18,69,0,5,0,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,"203, Rue des Francs-Bourgeois",Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1997-06-23,1997-08-04,1997-06-30,25.41,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,7.75,20,0,United Package,(503) 555-3199,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,125,0,25,0,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1997-06-23,1997-08-04,1997-06-30,25.41,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,13,18,0,United Package,(503) 555-3199,Original Frankfurter grüne Soße,12 boxes,13,32,0,15,0,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1997-06-24,1997-07-22,1997-07-25,29.6,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,18,20,0,Federal Shipping,(503) 555-9931,Steeleye Stout,24 - 12 oz bottles,18,20,0,15,0,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.,3400 - 8th Avenue Suite 210,Bend,OR,97101,USA,(503) 555-9931,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1997-06-24,1997-07-22,1997-07-25,29.6,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,19.5,6,0,Federal Shipping,(503) 555-9931,Ravioli Angelo,24 - 250 g pkgs.,19.5,36,0,20,0,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator,"Via dei Gelsomini, 153",Salerno,,84100,Italy,(089) 6547665,(089) 6547667,,Grains/Cereals,"Breads, crackers, pasta, and cereal",""
1997-06-25,1997-07-23,1997-07-04,13.73,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,15.5,10,0,United Package,(503) 555-3199,Genen Shouyu,24 - 250 ml bottles,13,39,0,5,0,Mayumi's,Mayumi Ohno,Marketing Representative,92 Setsuko Chuo-ku,Osaka,,545,Japan,(06) 431-7877,,Mayumi's (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/mayumi.htm#,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1997-06-25,1997-07-23,1997-07-04,13.73,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,7.75,21,0,United Package,(503) 555-3199,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,125,0,25,0,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1997-06-26,1997-07-24,1997-07-01,75.89,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,23.25,15,0.05,Federal Shipping,(503) 555-9931,Tofu,40 - 100 g pkgs.,23.25,35,0,0,0,Mayumi's,Mayumi Ohno,Marketing Representative,92 Setsuko Chuo-ku,Osaka,,545,Japan,(06) 431-7877,,Mayumi's (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/mayumi.htm#,Produce,Dried fruit and bean curd,""
1997-06-26,1997-07-24,1997-07-01,75.89,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,9.65,9,0.05,Federal Shipping,(503) 555-9931,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,85,0,10,0,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent,Order Processing Dept. 2100 Paul Revere Blvd.,Boston,MA,02134,USA,(617) 555-3267,(617) 555-3389,,Seafood,Seaweed and fish,""
1997-06-26,1997-07-24,1997-07-01,75.89,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,21.05,30,0.05,Federal Shipping,(503) 555-9931,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,76,0,0,0,New Orleans Cajun Delights,Shelley Burke,Order Administrator,P.O. Box 78934,New Orleans,LA,70117,USA,(100) 555-4822,,#CAJUN.HTM#,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1997-06-26,1997-07-24,1997-07-02,3.01,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,7.75,50,0.2,Speedy Express,(503) 555-9831,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,125,0,25,0,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1997-06-27,1997-07-25,1997-07-14,27.71,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,19.5,4,0,United Package,(503) 555-3199,Ravioli Angelo,24 - 250 g pkgs.,19.5,36,0,20,0,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator,"Via dei Gelsomini, 153",Salerno,,84100,Italy,(089) 6547665,(089) 6547667,,Grains/Cereals,"Breads, crackers, pasta, and cereal",""
1997-06-27,1997-07-25,1997-07-14,27.71,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,18,14,0,United Package,(503) 555-3199,Lakkalikööri,500 ml,18,57,0,20,0,Karkki Oy,Anne Heikkonen,Product Manager,Valtakatu 12,Lappeenranta,,53120,Finland,(953) 10956,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1997-06-30,1997-07-28,1997-07-04,7.28,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,123.79,10,0,United Package,(503) 555-3199,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,0,0,0,1,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,Meat/Poultry,Prepared meats,""
1997-06-30,1997-07-28,1997-07-04,7.28,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,34,24,0.15,United Package,(503) 555-3199,Camembert Pierrot,15 - 300 g rounds,34,19,0,0,0,Gai pâturage,Eliane Noz,Sales Representative,"Bat. B 3, rue des Alpes",Annecy,,74000,France,38.76.98.06,38.76.98.58,,Dairy Products,Cheeses,""
1997-06-30,1997-07-28,1997-07-04,7.28,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,36,10,0.15,United Package,(503) 555-3199,Gudbrandsdalsost,10 kg pkg.,36,26,0,15,0,Norske Meierier,Beate Vileid,Marketing Manager,Hatlevegen 5,Sandvika,,1320,Norway,(0)2-953010,,,Dairy Products,Cheeses,""
1997-06-30,1997-07-28,1997-07-04,59.14,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,12.5,50,0.05,Speedy Express,(503) 555-9831,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,70,20,0,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative,"Viale Dante, 75",Ravenna,,48100,Italy,(0544) 60323,(0544) 60603,#FORMAGGI.HTM#,Dairy Products,Cheeses,""
1997-07-01,1997-07-29,1997-07-10,13.41,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,9.5,15,0,Speedy Express,(503) 555-9831,Zaanse koeken,10 - 4 oz boxes,9.5,36,0,0,0,Zaanse Snoepfabriek,Dirk Luchte,Accounting Manager,Verkoop Rijnweg 22,Zaandam,,9999 ZZ,Netherlands,(12345) 1212,(12345) 1210,,Confections,"Desserts, candies, and sweet breads",""
1997-07-02,1997-07-30,1997-07-09,0.48,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,7,4,0.15,Speedy Express,(503) 555-9831,Filo Mix,16 - 2 kg boxes,7,38,0,25,0,"G'day, Mate",Wendy Mackenzie,Sales Representative,170 Prince Edward Parade Hunter's Hill,Sydney,NSW,2042,Australia,(02) 555-5914,(02) 555-4873,G'day Mate (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/gdaymate.htm#,Grains/Cereals,"Breads, crackers, pasta, and cereal",""
1997-07-02,1997-07-30,1997-07-09,62.52,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,31.23,6,0,Speedy Express,(503) 555-9831,Gumbär Gummibärchen,100 - 250 g bags,31.23,15,0,0,0,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Tiergartenstraße 5,Berlin,,10785,Germany,(010) 9984510,,,Confections,"Desserts, candies, and sweet breads",""
1997-07-02,1997-07-30,1997-07-09,62.52,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,18,20,0,Speedy Express,(503) 555-9831,Steeleye Stout,24 - 12 oz bottles,18,20,0,15,0,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.,3400 - 8th Avenue Suite 210,Bend,OR,97101,USA,(503) 555-9931,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1997-07-02,1997-07-30,1997-07-09,62.52,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,13,20,0,Speedy Express,(503) 555-9831,Original Frankfurter grüne Soße,12 boxes,13,32,0,15,0,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1997-07-03,1997-07-31,1997-07-10,194.67,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,62.5,40,0.2,Federal Shipping,(503) 555-9931,Carnarvon Tigers,16 kg pkg.,62.5,42,0,0,0,"Pavlova, Ltd.",Ian Devling,Marketing Manager,74 Rose St. Moonie Ponds,Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,Seafood,Seaweed and fish,""
1997-07-03,1997-07-31,1997-07-10,194.67,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,14,100,0.2,Federal Shipping,(503) 555-9931,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14,26,0,0,1,Leka Trading,Chandra Leka,Owner,"471 Serangoon Loop, Suite #402",Singapore,,0512,Singapore,555-8787,,,Grains/Cereals,"Breads, crackers, pasta, and cereal",""
1997-07-04,1997-08-01,1997-07-14,4.42,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,18,4,0,United Package,(503) 555-3199,Steeleye Stout,24 - 12 oz bottles,18,20,0,15,0,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.,3400 - 8th Avenue Suite 210,Bend,OR,97101,USA,(503) 555-9931,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1997-07-07,1997-08-04,1997-07-14,44.77,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,18,20,0,Federal Shipping,(503) 555-9931,Chai,10 boxes x 30 bags,18,39,0,10,1,"Specialty Biscuits, Ltd.",Peter Wilson,Sales Representative,29 King's Way,Manchester,,M14 GSD,UK,(161) 555-4448,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1997-07-07,1997-08-04,1997-07-14,44.77,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,13,60,0.05,Federal Shipping,(503) 555-9931,Original Frankfurter grüne Soße,12 boxes,13,32,0,15,0,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1997-07-07,1997-07-21,1997-07-16,55.92,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,10,14,0,Speedy Express,(503) 555-9831,Aniseed Syrup,12 - 550 ml bottles,10,13,70,25,0,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,,EC1 4SD,UK,(171) 555-2222,,,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1997-07-07,1997-07-21,1997-07-16,55.92,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,30,10,0,Speedy Express,(503) 555-9831,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30,15,0,10,0,Grandma Kelly's Homestead,Regina Murphy,Sales Representative,707 Oxford Rd.,Ann Arbor,MI,48104,USA,(313) 555-5735,(313) 555-3349,,Produce,Dried fruit and bean curd,""
1997-07-07,1997-07-21,1997-07-16,55.92,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,7.45,50,0,Speedy Express,(503) 555-9831,Tourtière,16 pies,7.45,21,0,10,0,Ma Maison,Jean-Guy Lauzon,Marketing Manager,2960 Rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,(514) 555-9022,,,Meat/Poultry,Prepared meats,""
1997-07-08,1997-08-05,1997-07-16,32.1,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,15.5,25,0.05,Speedy Express,(503) 555-9831,Genen Shouyu,24 - 250 ml bottles,13,39,0,5,0,Mayumi's,Mayumi Ohno,Marketing Representative,92 Setsuko Chuo-ku,Osaka,,545,Japan,(06) 431-7877,,Mayumi's (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/mayumi.htm#,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1997-07-08,1997-08-05,1997-07-16,32.1,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,31.23,5,0.05,Speedy Express,(503) 555-9831,Gumbär Gummibärchen,100 - 250 g bags,31.23,15,0,0,0,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Tiergartenstraße 5,Berlin,,10785,Germany,(010) 9984510,,,Confections,"Desserts, candies, and sweet breads",""
1997-07-09,1997-08-06,1997-08-13,174.2,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,81,21,0.2,United Package,(503) 555-3199,Sir Rodney's Marmalade,30 gift boxes,81,40,0,0,0,"Specialty Biscuits, Ltd.",Peter Wilson,Sales Representative,29 King's Way,Manchester,,M14 GSD,UK,(161) 555-4448,,,Confections,"Desserts, candies, and sweet breads",""
1997-07-09,1997-08-06,1997-08-13,174.2,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,36,20,0.2,United Package,(503) 555-3199,Gudbrandsdalsost,10 kg pkg.,36,26,0,15,0,Norske Meierier,Beate Vileid,Marketing Manager,Hatlevegen 5,Sandvika,,1320,Norway,(0)2-953010,,,Dairy Products,Cheeses,""
1997-07-09,1997-08-06,1997-08-13,174.2,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,18,4,0.2,United Package,(503) 555-3199,Lakkalikööri,500 ml,18,57,0,20,0,Karkki Oy,Anne Heikkonen,Product Manager,Valtakatu 12,Lappeenranta,,53120,Finland,(953) 10956,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1997-07-09,1997-08-06,1997-07-16,5.24,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,7,24,0,United Package,(503) 555-3199,Filo Mix,16 - 2 kg boxes,7,38,0,25,0,"G'day, Mate",Wendy Mackenzie,Sales Representative,170 Prince Edward Parade Hunter's Hill,Sydney,NSW,2042,Australia,(02) 555-5914,(02) 555-4873,G'day Mate (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/gdaymate.htm#,Grains/Cereals,"Breads, crackers, pasta, and cereal",""
1997-07-09,1997-08-06,1997-07-16,5.24,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,13.25,30,0,United Package,(503) 555-3199,Escargots de Bourgogne,24 pieces,13.25,62,0,20,0,Escargots Nouveaux,Marie Delamare,Sales Manager,"22, rue H. Voiron",Montceau,,71300,France,85.57.00.07,,,Seafood,Seaweed and fish,""
1997-07-10,1997-08-07,1997-07-14,96.78,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,18,30,0.25,Speedy Express,(503) 555-9831,Steeleye Stout,24 - 12 oz bottles,18,20,0,15,0,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.,3400 - 8th Avenue Suite 210,Bend,OR,97101,USA,(503) 555-9931,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1997-07-10,1997-08-07,1997-07-14,96.78,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,28.5,120,0.25,Speedy Express,(503) 555-9831,Sirop d'érable,24 - 500 ml bottles,28.5,113,0,25,0,Forêts d'érables,Chantal Goulet,Accounting Manager,148 rue Chasseur,Ste-Hyacinthe,Québec,J2S 7S8,Canada,(514) 555-2955,(514) 555-2921,,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1997-07-10,1997-08-07,1997-07-14,96.78,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,36,65,0.25,Speedy Express,(503) 555-9831,Gudbrandsdalsost,10 kg pkg.,36,26,0,15,0,Norske Meierier,Beate Vileid,Marketing Manager,Hatlevegen 5,Sandvika,,1320,Norway,(0)2-953010,,,Dairy Products,Cheeses,""
1997-07-11,1997-08-08,1997-08-12,16.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,38,5,0.2,Speedy Express,(503) 555-9831,Gnocchi di nonna Alice,24 - 250 g pkgs.,38,21,10,30,0,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator,"Via dei Gelsomini, 153",Salerno,,84100,Italy,(089) 6547665,(089) 6547667,,Grains/Cereals,"Breads, crackers, pasta, and cereal",""
1997-07-11,1997-08-08,1997-08-12,16.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,43.9,24,0.2,Speedy Express,(503) 555-9831,Vegie-spread,15 - 625 g jars,43.9,24,0,5,0,"Pavlova, Ltd.",Ian Devling,Marketing Manager,74 Rose St. Moonie Ponds,Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1997-07-11,1997-08-08,1997-08-12,16.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,7.75,30,0.2,Speedy Express,(503) 555-9831,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,125,0,25,0,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1997-07-11,1997-08-08,1997-07-18,35.12,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,4.5,35,0.2,Federal Shipping,(503) 555-9931,Guaraná Fantástica,12 - 355 ml cans,4.5,20,0,0,1,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager,Av. das Americanas 12.890,Sao Paulo,,5442,Brazil,(11) 555 4640,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1997-07-11,1997-08-08,1997-07-18,35.12,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,19.5,20,0,Federal Shipping,(503) 555-9931,Ravioli Angelo,24 - 250 g pkgs.,19.5,36,0,20,0,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator,"Via dei Gelsomini, 153",Salerno,,84100,Italy,(089) 6547665,(089) 6547667,,Grains/Cereals,"Breads, crackers, pasta, and cereal",""
